,Player Name,Team,Opponent,Venue,Difficulty,Gameweek,Kickoff Time
33586,Lanzini,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
33587,Zouma,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
33588,Masuaku,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
33589,Coufal,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
33590,Benrahma,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
33591,Bowen,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
33592,Vlasic,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
33593,Rice,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
33594,Soucek,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
33595,Fornals,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
33596,Johnson,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
33597,Aguerd,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
33598,Areola,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
33599,Downes,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
33600,Scamacca,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
33601,Emerson,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
33602,Coventry,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
33603,Oko-Flex,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
33604,Cornet,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
33605,Kehrer,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
33606,Paquetá,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
33607,Mubama,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
33608,Anang,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
33609,Hegyi,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
33610,Casey,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
34481,Dawson,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34482,Jiménez,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34483,Jonny,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34484,Sá,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34485,Neves,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34486,Hwang,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34487,Semedo,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34488,Podence,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34489,Kilman,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34490,Cundle,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34491,Neto,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34492,Aït-Nouri,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34493,Fabio Silva,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34494,Toti,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34495,Chiquinho,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34496,Adama,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34497,Šarkić,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34498,Mosquera,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34499,Moutinho,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34500,Collins,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34501,Smith,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34502,Bueno,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34503,Hodge,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34504,Ronan,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34505,Campbell,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34506,Guedes,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34507,Matheus,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34508,Kalajdžić,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34509,Diego Costa,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34510,Traoré,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34511,Fraser,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34512,Griffiths,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34513,Lembikisa,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34514,Cunha,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34515,Lemina,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34516,Sarabia,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34517,Bentley,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
34518,João Gomes,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
